locus_tag,gene_name,start,end,strand,read_count,ins_index,gene_length,ins_count,function,call
STMMW_28401,sptP,3015061,3016692,-1,1461,0.358455882352941,1632,585,tyrosine phosphatase (associated with virulence),not required
STMMW_28411,sicP,3016679,3017071,-1,137,0.239185750636132,393,94,chaperone (associated with virulence),not required
STMMW_28421,STMMW_28421,3017098,3017358,-1,297,0.448275862068966,261,117,unknown,not required
STMMW_28431,iacP,3017402,3017650,-1,153,0.365461847389558,249,91,probable acyl carrier protein,not required
STMMW_28441,sipA,3017669,3019726,-1,2397,0.384353741496599,2058,791,pathogenicity island 1 effector protein (function unknown),not required
STMMW_28451,sipD,3019745,3020776,-1,601,0.253875968992248,1032,262,pathogenicity island 1 effector protein,not required
STMMW_28461,sipC,3020847,3022076,-1,1452,0.326016260162602,1230,401,pathogenicity island 1 effector protein,not required
STMMW_28471,sipB,3022104,3023885,-1,662,0.180695847362514,1782,322,pathogenicity island 1 effector protein,not required
STMMW_28481,sicA,3023888,3024385,-1,404,0.34136546184739,498,170,unknown function,not required
STMMW_28491,spaS,3024523,3025593,-1,410,0.185807656395892,1071,199,secretory protein (associated with virulence),not required
STMMW_28501,spaR,3025580,3026371,-1,597,0.314393939393939,792,249,secretory protein (associated with virulence),not required
STMMW_28511,spaQ,3026375,3026635,-1,115,0.199233716475096,261,52,secretory protein (associated with virulence),not required
STMMW_28521,spaP,3026661,3027335,-1,377,0.158518518518519,675,107,secretory protein (associated with virulence),not required
STMMW_28531,spaO,3027325,3028236,-1,632,0.334429824561404,912,305,surface presentation of antigens protein (associated with type III secretion and virulence),not required
STMMW_28541,invJ,3028236,3029246,-1,519,0.202769535113749,1011,205,surface presentation of antigens protein (associated with type III secretion and virulence),not required
STMMW_28551,invI,3029246,3029689,-1,287,0.315315315315315,444,140,secretory protein (associated with virulence),not required
STMMW_28561,invC,3029667,3030962,-1,858,0.249228395061728,1296,323,secretory apparatus ATP synthase (associated with virulence),not required
STMMW_28571,invB,3030959,3031366,-1,335,0.274509803921569,408,112,secretory protein (associated with virulence),not required
STMMW_28581,invA,3031390,3033447,-1,1964,0.335276967930029,2058,690,possible secretory protein (associated with virulence),not required
STMMW_28591,invE,3033472,3034590,-1,1043,0.381590705987489,1119,427,cell invasion protein,not required
STMMW_28601,invG,3034587,3036275,-1,1968,0.414446417998816,1689,700,secretory protein (associated with virulence),not required
STMMW_28611,invF,3036272,3036922,-1,807,0.414746543778802,651,270,possible AraC-family regulatory protein,not required
STMMW_28621,invH,3037379,3037822,1,204,0.144144144144144,444,64,cell adherance/invasion protein,not required
STMMW_28631,STMMW_28631,3038253,3038702,1,891,0.402222222222222,450,181,salmonella pathogenicity island 1 protein,not required
STMMW_28641,STMMW_28641,3038687,3039034,1,107,0.146551724137931,348,51,salmonella pathogenicity island 1 protein,not required
STMMW_28651,STMMW_28651,3039307,3039633,-1,2,0.00611620795107034,327,2,salmonella pathogenicity island 1 protein,required
STMMW_28661,STMMW_28661,3039874,3039981,1,105,0.342592592592593,108,37,salmonella pathogenicity island 1 protein,not required
STMMW_28671,STMMW_28671,3040322,3040612,1,22,0.0378006872852234,291,11,salmonella pathogenicity island 1 protein,required
STMMW_28681,STMMW_28681,3040609,3041136,1,260,0.185606060606061,528,98,salmonella pathogenicity island 1 protein,not required
STMMW_28691,STMMW_28691,3041209,3041426,-1,177,0.197247706422018,218,43,putative transposase (pseudogene),not required
STMMW_28701,pphB,3041761,3042417,1,238,0.210045662100457,657,138,possible serine/threonine protein phosphatase,not required
STMMW_28711,STMMW_28711,3042589,3043110,-1,239,0.229885057471264,522,120,conserved hypothetical protein,not required
STMMW_28721,mutS,3043311,3045836,1,560,0.0894695170229612,2526,226,DNA mismatch repair protein,not required
STMMW_28731,STMMW_28731,3045892,3046272,-1,82,0.131233595800525,381,50,conserved hypotheticalprotein,not required
STMMW_28741,STMMW_28741,3046269,3047477,-1,438,0.149710504549214,1209,181,possible membrane transport protein,not required
STMMW_28751,STMMW_28751,3047565,3048497,1,370,0.162915326902465,933,152,possible LysR-family transcriptional regulator,not required
STMMW_28761,STMMW_28761,3048539,3050035,-1,1128,0.275217100868403,1497,412,possible permease,not required
STMMW_28771,STMMW_28771,3050032,3050982,-1,432,0.19348054679285,951,184,conserved hypothetical protein,not required
STMMW_28781,hyi,3051022,3051798,-1,405,0.202059202059202,777,157,putative hydroxypyruvate isomerase,not required
STMMW_28791,ygbL,3051803,3052441,-1,361,0.195618153364632,639,125,possible sugar aldolase,not required
STMMW_28801,ygbK,3052438,3053700,-1,770,0.220110847189232,1263,278,conserved hypothetical protein,not required
STMMW_28811,ygbJ,3053694,3054617,-1,445,0.193722943722944,924,179,conserved hypothetical protein,not required
STMMW_28821,ygbI,3054814,3055578,1,435,0.177777777777778,765,136,DeoR-family trancriptional regulator,not required
STMMW_28831,STMMW_28831,3055597,3056001,-1,113,0.125925925925926,405,51,putative regulatory protein,not required
STMMW_28841,STMMW_28841,3056172,3056765,1,377,0.215488215488215,594,128,possible decarboxylase,not required
STMMW_28851,STMMW_28851,3056765,3058192,1,601,0.178571428571429,1428,255,conserved hypothetical protein,not required
STMMW_28861,STMMW_28861,3058203,3058439,1,153,0.189873417721519,237,45,conserved hypothetical protein,not required
STMMW_28871,rpoS,3058484,3059476,-1,2771,0.564954682779456,993,561,RNA polymerase sigma subunit RpoS (sigma-38),not required
STMMW_28881,nlpD,3059539,3060672,-1,1338,0.315696649029982,1134,358,lipoprotein NlpD precursor,not required
STMMW_28891,pcm,3060848,3061474,-1,302,0.207336523125997,627,130,L-isoaspartyl protein carboxyl methyltransferase,not required
STMMW_28901,surE,3061468,3062229,-1,533,0.26509186351706,762,202,Acid phosphatase surE,not required
STMMW_28911,truD,3062210,3063259,-1,386,0.156190476190476,1050,164,Pseudouridylate synthase,not required
STMMW_28921,ispF,3063256,3063735,-1,1,0.00208333333333333,480,1,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",required
STMMW_28931,ispD,3063735,3064445,-1,19,0.0182841068917018,711,13,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,required
STMMW_28941,ftsB,3064464,3064775,-1,45,0.0448717948717949,312,14,Cell division protein ftsB homolog,required
STMMW_28951,ygbE,3064969,3065321,-1,200,0.209631728045326,353,74,conserved hypothetical protein (pseudogene),not required
STMMW_28961,cysC,3065339,3065944,-1,447,0.202970297029703,606,123,APS kinase,not required
STMMW_28971,cysN,3065931,3067370,-1,694,0.202083333333333,1440,291,ATP sulfurylase (ATP:sulfate adenyltransferase) subunit,not required
STMMW_28981,cysD,3067380,3068288,-1,555,0.218921892189219,909,199,ATP sulfurylase (ATP:sulfate adenyltransferase),not required
STMMW_28991,iap,3068539,3069585,1,641,0.232091690544413,1047,243,alkaline phosphatase isozyme conversion protein,not required
STMMW_29001,ygbF,3071111,3071407,-1,142,0.168350168350168,297,50,conserved hypothetical protein,not required
STMMW_29011,STMMW_29011,3071404,3072324,-1,410,0.174809989142237,921,161,conserved hypothetical protein,not required
STMMW_29021,ygcH,3072321,3072971,-1,337,0.184331797235023,651,120,conserved hypothetical protein,not required
STMMW_29031,STMMW_29031,3072953,3073699,-1,482,0.218206157965194,747,163,hypothetical protein,not required
STMMW_29041,yghJ,3073710,3074768,-1,642,0.231350330500472,1059,245,hypothetical protein,not required
STMMW_29051,STMMW_29051,3074782,3075342,-1,206,0.17825311942959,561,100,hypothetical protein,not required
STMMW_29061,STMMW_29061,3075339,3076895,-1,631,0.16441875401413,1557,256,hypothetical protein,not required
STMMW_29071,ygcB,3076907,3079570,-1,1385,0.173048048048048,2664,461,conserved hypothetical protein,not required
STMMW_29081,sopD,3080015,3080968,1,138,0.0691823899371069,954,66,possible secreted protein,ambiguous
STMMW_29091,cysH,3081056,3081790,-1,291,0.182312925170068,735,134,3'-phosphoadenosine 5'-phosphosulfate sulfotransferase,not required
STMMW_29101,cysI,3081866,3083578,-1,628,0.143607705779334,1713,246,sulfite reductase (NADPH) hemoprotein alpha subunit,not required
STMMW_29111,cysJ,3083578,3085197,-1,655,0.176543209876543,1620,286,sulfite reductase (NADPH) flavoprotein beta subunit,not required
STMMW_29121,ptpS,3085801,3086163,1,282,0.261707988980716,363,95,putative 6-pyruvoyl tetrahydrobiopterin synthase,not required
STMMW_29131,STMMW_29131,3086251,3087048,-1,500,0.245614035087719,798,196,,not required
STMMW_29141,ygcF,3088570,3089241,-1,444,0.273809523809524,672,184,conserved hypothetical protein,not required
STMMW_29151,eno,3089377,3090675,-1,4,0.0023094688221709,1299,3,2-phospho-D-glycerate hydro-lyase,required
STMMW_29161,pyrG,3090758,3092395,-1,2,0.00122100122100122,1638,2,CTP synthase,required
STMMW_29171,mazG,3092623,3093423,-1,419,0.18976279650437,801,152,conserved hypothetical protein,not required
STMMW_29179,STMMW_29179,3094029,3094181,1,208,0.588235294117647,153,90,hypothetical protein,not required
STMMW_29180,STMMW_29180,3094191,3094481,-1,170,0.374570446735395,291,109,"plasmid stabilization system protein, RelE/ParE family",not required
STMMW_29181,STMMW_29181,3094453,3094809,-1,59,0.120448179271709,357,43,putative transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain,not required
STMMW_29191,relA,3094893,3097127,-1,1117,0.192841163310962,2235,431,GTP pyrophosphokinase,not required
STMMW_29201,rumA,3097179,3098474,-1,629,0.205246913580247,1296,266,Uracil-5--methyltransferase,not required
STMMW_29211,barA,3098532,3101288,1,2171,0.260428001450852,2757,718,sensor protein,not required
STMMW_29221,STMMW_29221,3101332,3102474,-1,847,0.241469816272966,1143,276,conserved hypothetical protein,not required
STMMW_29231,gudD,3102552,3103892,-1,1115,0.278150633855332,1341,373,probable glucarate dehydratase 1,not required
STMMW_29241,ygcY,3103913,3105253,-1,1012,0.269947800149142,1341,362,probable glucarate dehydratase 2,not required
STMMW_29251,gudT,3105250,3106608,-1,750,0.234731420161884,1359,319,probable glucarate transporter,not required
STMMW_29261,STMMW_29261,3106688,3106939,1,171,0.26984126984127,252,68,conserved hypothetical protein,not required
STMMW_29271,STMMW_29271,3107089,3107538,-1,275,0.248888888888889,450,112,conserved hypothetical protein,not required
STMMW_29281,yqcB,3107557,3108339,-1,349,0.150702426564496,783,118,putative RNA pseudouridylate synthase,not required
STMMW_29291,yqcC,3108339,3108668,-1,116,0.224242424242424,330,74,conserved hypothetical protein,not required
STMMW_29301,syd,3109280,3109825,-1,162,0.148351648351648,546,81,Syd protein,not required
STMMW_29311,queF,3109894,3110742,1,385,0.1849234393404,849,157,conserved hypothetical protein,not required
STMMW_29321,ygdH,3110855,3112219,1,588,0.178021978021978,1365,243,conserved hypothetical protein,not required
STMMW_29331,sdaC,3112784,3114073,1,684,0.215503875968992,1290,278,putative serine transporter,not required
STMMW_29341,sdaB,3114132,3115499,1,613,0.167397660818713,1368,229,L-serine dehydratase 2 (L-serine deaminase 2),not required
STMMW_29351,exo,3115610,3116425,1,233,0.106617647058824,816,87,5'-3' exonuclease,not required
STMMW_29361,fucO,3116517,3117665,-1,363,0.114012184508268,1149,131,"1,2-propanediol oxidoreductase (lactaldehyde reductase)",not required
STMMW_29371,fucA,3117682,3118329,-1,315,0.177469135802469,648,115,fuculose-1-phosphate aldolase,not required
STMMW_29381,fucP,3118884,3120200,1,504,0.183750949126803,1317,242,L-fucose permease,not required
STMMW_29391,fucI,3120232,3122007,1,1988,0.290540540540541,1776,516,L-fuculose isomerase,not required
STMMW_29401,fucK,3122108,3123526,1,1205,0.29245947850599,1419,415,L-fuculose kinase,not required
STMMW_29411,fucU,3123528,3123950,1,395,0.276595744680851,423,117,fuscose operon fucU protein,not required
STMMW_29421,fucR,3124008,3124718,1,471,0.267229254571027,711,190,l-fucose operon activator,not required
STMMW_29431,ygdE,3124777,3125877,-1,672,0.219800181653043,1101,242,conserved hypothetical protein,not required
STMMW_29441,ygdD,3125870,3126265,-1,352,0.318181818181818,396,126,membrane protein,not required
STMMW_29451,gcvA,3126284,3127201,-1,576,0.214596949891068,918,197,regulatory protein for glycine cleavage pathway,not required
STMMW_29461,ygdI,3127548,3127775,-1,372,0.43859649122807,228,100,possible lipoprotein,not required
STMMW_29471,csdA,3127968,3129173,1,581,0.172470978441128,1206,208,possible aminotransferase,not required
STMMW_29481,ygdK,3129173,3129616,1,210,0.144144144144144,444,64,conserved hypothetical protein,not required
STMMW_29491,STMMW_29491,3129916,3130803,1,373,0.179054054054054,888,159,putative membrane protein,not required
STMMW_29501,ygdL,3130855,3131661,-1,303,0.174721189591078,807,141,conserved hypothetical protein,not required
STMMW_29511,mltA,3131771,3132868,-1,677,0.260473588342441,1098,286,membrane-bound lytic murein transglycosylase A precursor,not required
STMMW_29521,amiC,3133368,3134621,-1,607,0.215311004784689,1254,270,N-acetylmuramoyl-L-alanine amidase,not required
STMMW_29531,argA,3134854,3136185,1,591,0.184684684684685,1332,246,AGS,not required
STMMW_29541,recD,3136288,3138123,-1,977,0.198257080610022,1836,364,exonuclease V alpha-subunit,not required
STMMW_29551,recB,3138120,3141665,-1,160,0.035815002820079,3546,127,exonuclease V subunit,required
STMMW_29561,ptr,3141658,3144546,-1,1567,0.23018345448252,2889,665,protease III precursor (pitrilysin),not required
STMMW_29571,recC,3144724,3148095,-1,192,0.0468564650059312,3372,158,exonuclease V subunit,required
STMMW_29581,comQ,3148111,3148431,-1,362,0.339563862928349,321,109,prepilin peptidase dependent protein C precursor,not required
STMMW_29591,comP,3148416,3148823,-1,422,0.365196078431373,408,149,putative exported protein,not required
STMMW_29601,comO,3148820,3149383,-1,666,0.367021276595745,564,207,prepilin peptidase dependent protein B precursor,not required
STMMW_29611,comN,3149374,3149844,-1,480,0.354564755838641,471,167,prepilin peptidase dependent protein a precursor,not required
STMMW_29621,thyA,3150029,3150823,-1,21,0.0226415094339623,795,18,TS,required
STMMW_29631,lgt,3150830,3151705,-1,26,0.0136986301369863,876,12,prolipoprotein diacylglyceryl transferase,required
STMMW_29641,ptsP,3151921,3154167,-1,1611,0.258121940364931,2247,580,phosphoenolpyruvate-protein phosphotransferase,not required
STMMW_29651,nudH,3154180,3154710,-1,73,0.0753295668549906,531,40,Probable,ambiguous
STMMW_29661,mutH,3155393,3156088,1,406,0.222701149425287,696,155,DNA mismatch repair protein,not required
STMMW_29671,ygdQ,3156252,3156983,1,462,0.244535519125683,732,179,putative membrane protein,not required
STMMW_29681,ygdR,3157153,3157371,1,162,0.242009132420091,219,53,possible lipoprotein,not required
STMMW_29691,tas,3157562,3158602,1,930,0.310278578290106,1041,323,possible oxidoreductase,not required
STMMW_29701,ygeD,3158689,3159891,-1,982,0.2809642560266,1203,338,putative membrane protein,not required
STMMW_29711,aas,3159884,3162043,-1,1535,0.279166666666667,2160,603,2-acylglycerophosphoethanolamine acyl transferase/acyl carrier protein synthetase,not required
STMMW_29721,STMMW_29721,3162324,3162470,-1,93,0.272108843537415,147,40,hypothetical protein,not required
STMMW_29731,galR,3162636,3163664,1,868,0.296404275996113,1029,305,galactose operon repressor,not required
STMMW_29741,STMMW_29741,3163675,3164690,1,605,0.221456692913386,1016,225,possible regulatory protein (pseudogene),not required
STMMW_29751,lysA,3164703,3165965,-1,702,0.215360253365004,1263,272,diaminopimelate decarboxylase,not required
STMMW_29761,lysR,3166083,3167018,1,538,0.202991452991453,936,190,transcriptional activator protein LysR,not required
STMMW_29771,ygeA,3166990,3167697,-1,995,0.261299435028249,708,185,conserved hypothetical protein,not required
STMMW_29781,araE,3167810,3169228,-1,1432,0.275546159267089,1419,391,arabinose-proton symporter,not required
STMMW_29791,kduD,3169582,3170343,-1,1221,0.485564304461942,762,370,2-keto-3-deoxygluconate oxidoreductase,not required
STMMW_29801,kduI,3170400,3171236,-1,795,0.335722819593787,837,281,4-deoxy-L-threo-5-hexosulose-uronate ketol- isomerase,not required
STMMW_29811,yqeF,3171666,3172844,-1,723,0.195080576759966,1179,230,probable acetyl-CoA acetyltransferase,not required
STMMW_29821,STMMW_29821,3172967,3173830,-1,382,0.175925925925926,864,152,possible regulatory protein,not required
STMMW_29831,STMMW_29831,3173907,3174389,1,335,0.227743271221532,483,110,conserved hypothetical protein,not required
STMMW_29841,STMMW_29841,3174531,3175760,1,2269,0.411382113821138,1230,506,probable amino acid transport protein,not required
STMMW_29851,yohL,3175791,3176063,-1,378,0.52014652014652,273,142,conserved hypothetical protein,not required
STMMW_29852,yohM,3176186,3177016,1,431,0.220216606498195,831,183,nickel/cobalt efflux transporter RcnA,not required
STMMW_29861,STM3025,3177226,3177924,-1,493,0.25035765379113,699,175,hypothetical protein,not required
STMMW_29871,STM30251N,3177971,3178531,-1,701,0.292335115864528,561,164,hypothetical protein,not required
STMMW_29881,STM3026,3178627,3179703,-1,286,0.143918291550604,1077,155,putative exported protein,not required
STMMW_29891,stdC,3179700,3180443,-1,619,0.342741935483871,744,255,probable fimbrial chaperone protein,not required
STMMW_29901,stdB,3180484,3182973,-1,2112,0.285542168674699,2490,711,probable outer membrane fimbrial usher protein,not required
STMMW_29911,stdA,3183093,3183803,-1,611,0.255977496483826,711,182,fimbrial protein,not required
STMMW_29921,STMMW_29921,3184396,3185028,-1,536,0.339652448657188,633,215,putative exported protein,not required
STMMW_29931,STMMW_29931,3185075,3185611,-1,852,0.487895716945996,537,262,outer membrane protein (associated with virulence),not required
STMMW_29941,STMMW_29941,3186417,3186815,-1,245,0.280701754385965,399,112,hypothetical protein (assiciated with virulence),not required
STMMW_29951,STMMW_29951,3186815,3187042,-1,126,0.307017543859649,228,70,hypothetical protein (assiciated with virulence),not required
STMMW_29961,STMMW_29961,3187219,3187470,1,91,0.174603174603175,252,44,endonuclease,not required
STMMW_29962,STMMW_29962,3187547,3187660,-1,42,0.245614035087719,114,28,hypothetical protein,not required
STMMW_29971,STMMW_29971,3187745,3188551,1,432,0.200743494423792,807,162,conserved hypothetical protein,not required
STMMW_29981,STMMW_29981,3188836,3189594,-1,466,0.256916996047431,759,195,possible lipoprotein,not required
STMMW_29991,idi,3189859,3190404,1,232,0.153846153846154,546,84,IPP isomerase,not required
STMMW_30001,lysS,3190480,3191997,-1,7,0.00461133069828722,1518,7,LysRS,required
STMMW_30011,prfB,3192007,3192888,-1,4,0.00340136054421769,882,3,peptide chain release factor 2 (RF-2),required
STMMW_30021,recJ,3193210,3194943,-1,1260,0.260668973471742,1734,452,single-stranded DNA-specific exonuclease,not required
STMMW_30031,dsbC,3194949,3195623,-1,629,0.325925925925926,675,220,thiol:disulfide interchange protein,not required
STMMW_30041,xerD,3195686,3196582,-1,147,0.102564102564103,897,92,Tyrosine recombinase xerD,not required
STMMW_30051,fldB,3196695,3197216,1,335,0.260536398467433,522,136,flavodoxin II,not required
STMMW_30061,ygfX,3197269,3197682,-1,525,0.41304347826087,414,171,conserved hypothetical protein,not required
STMMW_30071,ygfY,3197663,3197929,-1,153,0.265917602996255,267,71,conserved hypothetical protein,not required
STMMW_30081,ygfZ,3198179,3199159,1,117,0.0265035677879715,981,26,conserved hypothetical protein,required
STMMW_30091,yqfA,3199275,3199934,-1,344,0.23030303030303,660,152,putative membrane protein,not required
STMMW_30101,yqfB,3200098,3200409,-1,119,0.137820512820513,312,43,conserved hypothetical protein,not required
STMMW_30111,bglA,3200568,3202001,1,933,0.234309623430962,1434,336,6-phospho-beta-glucosidase,not required
STMMW_30121,STMMW_30121,3202049,3202942,-1,971,0.25503355704698,894,228,hypothetical protein,not required
STMMW_30131,gcvP,3203398,3206271,-1,2311,0.299930410577592,2874,862,Glycine cleavage system P-protein,not required
STMMW_30141,gcvH,3206434,3206823,-1,297,0.307692307692308,390,120,Glycine cleavage system H protein. Probable glycine cleavage system H protein,not required
STMMW_30151,gcvT,3206849,3207943,-1,731,0.258447488584475,1095,283,Glycine cleavage system T protein,not required
STMMW_30161,visC,3208398,3209600,-1,124,0.0756442227763924,1203,91,possible monooxygenase,ambiguous
STMMW_30171,ubiH,3209726,3210904,-1,65,0.0279898218829517,1179,33,2-octaprenyl-6-methoxyphenol hydroxylase,required
STMMW_30181,pepP,3210901,3212043,-1,299,0.137357830271216,1143,157,proline aminopeptidase II,not required
STMMW_30191,ygfB,3212243,3212827,-1,435,0.28034188034188,585,164,conserved hypothetical protein,not required
STMMW_30201,ygfE,3212988,3213317,1,218,0.254545454545455,330,84,conserved hypothetical protein,not required
STMMW_30211,ygfA,3213683,3214159,1,227,0.19916142557652,477,95,conserved hypothetical protein,not required
STMMW_30221,serA,3214540,3215772,-1,718,0.224655312246553,1233,277,D-3-phosphoglycerate dehydrogenase,not required
STMMW_30231,rpiA,3216038,3216697,-1,14,0.0136363636363636,660,9,PRI,required
STMMW_30241,iciA,3216851,3217744,1,576,0.215883668903803,894,193,OriC replication inhibitor,not required
STMMW_30251,STMMW_30251,3217756,3218007,1,173,0.214285714285714,252,54,conserved hypothetical protein,not required
STMMW_30261,yggE,3218010,3218756,-1,628,0.302543507362784,747,226,putative exported protein,not required
STMMW_30271,yggA,3218850,3219485,-1,476,0.257861635220126,636,164,possible membrane transport protein,not required
STMMW_30281,yggB,3219685,3220545,-1,2435,0.64924506387921,861,559,putative membrane protein,not required
STMMW_30291,fba,3220772,3221851,-1,24,0.0194444444444444,1080,21,"fructose 1,6-bisphosphate aldolase",required
STMMW_30301,pgk,3221953,3223116,-1,10,0.0077319587628866,1164,9,phosphoglycerate kinase,required
STMMW_30311,epd,3223138,3224184,-1,551,0.196752626552053,1047,206,D-erythrose 4-phosphate dehydrogenase,not required
STMMW_30321,STMMW_30321,3224558,3224983,1,422,0.368544600938967,426,157,conserved hypothetical protein,not required
STMMW_30331,STMMW_30331,3225009,3225587,1,330,0.20552677029361,579,119,putative membrane protein,not required
STMMW_30341,STMMW_30341,3225588,3226295,1,945,0.379943502824859,708,269,putative membrane protein,not required
STMMW_30351,STMMW_30351,3226283,3226960,1,473,0.261061946902655,678,177,"possible ABC-transport protein, ATP-binding component",not required
STMMW_30361,STMMW_30361,3226954,3227606,1,358,0.22052067381317,653,144,"possible ABC-cobalt transport protein, ATP- binding component (pseudogene)",not required
STMMW_30371,tktA,3227653,3229644,-1,357,0.0978915662650602,1992,195,transketolase,not required
STMMW_30381,yggG,3229920,3230678,1,440,0.210803689064559,759,160,conserved hypothetical protein,not required
STMMW_30391,speB,3230779,3231699,-1,342,0.146579804560261,921,135,AUH,not required
STMMW_30401,STMMW_30401,3231904,3232794,-1,458,0.202020202020202,891,180,putative hydrolase,not required
STMMW_30411,STMMW_30411,3233074,3233547,-1,80,0.0970464135021097,474,46,conserved hypothetical protein,not required
STMMW_30421,STMMW_30421,3233586,3234593,-1,997,0.35218253968254,1008,355,putative oxidoreductase,not required
STMMW_30431,STMMW_30431,3234607,3235623,-1,751,0.294001966568338,1017,299,zinc binding dehydrogenase,not required
STMMW_30441,STMMW_30441,3235626,3237098,-1,827,0.21520706042091,1473,317,putative oxidoreductase,not required
STMMW_30451,STMMW_30451,3238340,3239089,-1,172,0.136,750,102,putative GntR-family regulatory protein,not required
STMMW_30461,STMMW_30461,3239294,3240025,-1,1084,0.323770491803279,732,237,putative outer membrane lipoprotein,not required
STMMW_30471,speA,3240169,3242082,-1,1124,0.243469174503657,1914,466,ADC,not required
STMMW_30481,yqgB,3242154,3242285,-1,56,0.295454545454545,132,39,conserved hypothetical protein,not required
STMMW_30501,yqgD,3242580,3242879,-1,57,0.0866666666666667,300,26,putative inner membrane protein,not required
STMMW_30511,metK,3242935,3244089,1,2,0.00173160173160173,1155,2,AdoMet synthetase,required
STMMW_30521,galP,3244582,3245976,1,1226,0.279569892473118,1395,390,galactose-proton symport (galactose transporter),not required
STMMW_30531,sprT,3246055,3246552,1,535,0.319277108433735,498,159,Protein sprT,not required
STMMW_30541,endA,3246647,3247354,1,450,0.248587570621469,708,176,endonuclease I,not required
STMMW_30551,yggJ,3247383,3248162,1,597,0.283333333333333,780,221,conserved hypothetical protein,not required
STMMW_30561,gshB,3248182,3249129,1,392,0.191983122362869,948,182,GSH synthetase,not required
STMMW_30571,yqgE,3249345,3249908,1,113,0.0939716312056738,564,53,conserved hypothetical protein,not required
STMMW_30581,yqgF,3249908,3250324,1,55,0.0479616306954436,417,20,conserved hypothetical protein,required
STMMW_30591,iclR,3250371,3251057,-1,503,0.295487627365357,687,203,probable global regulatory protein,not required
STMMW_30601,pilT,3251189,3252169,-1,908,0.309887869520897,981,304,"Type II secretion, ATP-binding, protein",not required
STMMW_30611,yggS,3252187,3252891,1,415,0.231205673758865,705,163,conserved hypothetical protein,not required
STMMW_30621,yggT,3252910,3253476,1,514,0.285714285714286,567,162,putative membrane protein,not required
STMMW_30631,yggU,3253473,3253763,1,149,0.171821305841924,291,50,conserved hypothetical protein,not required
STMMW_30641,yggV,3253771,3254364,1,179,0.124579124579125,594,74,HAM1 protein homolog,not required
STMMW_30651,yggW,3254357,3255493,1,557,0.19349164467898,1137,220,possible oxygen-independent coproporphyrinogen III oxidase,not required
STMMW_30661,yggM,3255584,3256591,-1,381,0.202380952380952,1008,204,putative exported protein,not required
STMMW_30671,ansB,3256724,3257770,-1,802,0.284622731614136,1047,298,L-asparaginase,not required
STMMW_30681,yggN,3257959,3258678,-1,678,0.3625,720,261,putative exported protein,not required
STMMW_30691,yggL,3258728,3259054,-1,247,0.327217125382263,327,107,conserved hypothetical protein,not required
STMMW_30701,trmB,3259054,3259773,-1,458,0.251388888888889,720,181,conserved hypothetical protein,not required
STMMW_30711,mutY,3259928,3260980,1,659,0.233618233618234,1053,246,A/G-specific adenine glycosylase,not required
STMMW_30721,yggX,3261008,3261283,1,194,0.300724637681159,276,83,conserved hypothetical protein,not required
STMMW_30731,mltC,3261396,3262481,1,1160,0.305709023941068,1086,332,membrane-bound lytic murein transglycosylase C,not required
STMMW_30741,nupG,3262698,3263954,1,889,0.270485282418457,1257,340,nucleoside permease nupg (nucleoside-transport system protein),not required
STMMW_30751,speC,3264016,3266151,-1,1119,0.205992509363296,2136,440,"ornithine decarboxylase, constitutive (ec 4.1.1.17)",not required
STMMW_30761,yqgA,3266576,3267283,1,261,0.15819209039548,708,112,putative membrane protein,not required
STMMW_30771,lgl,3267623,3268057,-1,349,0.177011494252874,435,77,conserved hypothetical protein,not required
STMMW_30781,ripA,3268068,3269393,-1,1877,0.422322775263952,1326,560,putative hydrolase,not required
STMMW_30791,ripB,3269418,3269945,-1,528,0.401515151515151,528,212,conserved hypothetical protein,not required
STMMW_30801,ripC,3269969,3270811,-1,700,0.287069988137604,843,242,possible citrate lyase,not required
STMMW_30811,STMMW_30811,3271053,3271781,1,343,0.203017832647462,729,148,putative LysR-family transcriptional regulator,not required
STMMW_30821,STMMW_30821,3271829,3273568,-1,1490,0.296551724137931,1740,516,arylsulfatase,not required
STMMW_30831,STMMW_30831,3273637,3274821,-1,841,0.275949367088608,1185,327,arylsulfatase regulator,not required
STMMW_30841,STMMW_30841,3275333,3276016,1,972,0.346491228070175,684,237,LysR-family transcriptional regulator,not required
STMMW_30851,STMMW_30851,3276120,3276677,-1,1035,0.539426523297491,558,301,hypothetical protein,not required
STMMW_30861,STMMW_30861,3276655,3278154,-1,1945,0.407333333333333,1500,611,possible amino acid transport protein,not required
STMMW_30871,STMMW_30871,3278363,3278737,-1,424,0.434666666666667,375,163,conserved hypothetical protein,not required
STMMW_30881,ordL,3278752,3280053,-1,1436,0.381720430107527,1302,497,putative oxidoreductase,not required
STMMW_30891,STMMW_30891,3280215,3281699,1,1091,0.250505050505051,1485,372,possible aldehyde dehydrogenase,not required
STMMW_30901,iraD,3281835,3282215,-1,391,0.375328083989501,381,143,conserved hypothetical protein,not required
STMMW_30911,STMMW_30911,3282215,3282700,-1,277,0.226337448559671,486,110,conserved hypothetical protein,not required
STMMW_30921,STMMW_30921,3283426,3284349,-1,1616,0.463203463203463,924,428,conserved hypothetical protein,not required
